date,minute,signal,raw,regime,price,price_pos,vwap_dist,macd_hist,sma20_slope,vol_ratio,rsi,m5,m10,m20
2025-01-02,589,Kline_Pattern,breakout,neutral,513.304,0.6702040816326545,0.0024891629953664343,0.5324611292676917,0.0,0.9062375379194451,68.5341519570221,0.34794196031982183,0.41223134828483426,0.5486027773015661
2025-01-02,617,VWAP_Breakout,vwap,trending,515.406,0.8148260211800237,0.003383532832037337,-0.28391916473922985,0.00045663030698158964,1.4012657545828688,54.814348646946954,-0.4881588495283258,-0.4241316554327893,-0.5968110576904243
2025-01-02,648,Kline_Pattern,kline_pattern,neutral,512.529,0.3795763993948577,-0.001608392999872601,0.1844316858246171,-0.0005415303329177847,1.2120623396241244,51.732155312717914,0.0489728386101033,0.05482616593401526,-0.30222680082492465
2025-01-02,671,Kline_Pattern,kline_pattern,neutral,511.752,0.2620272314674772,-0.0027440905393993076,-0.10116216132660605,-0.000700534633963422,1.1760518622092284,36.47391831783259,0.05432318779408056,-0.0023448858040614313,0.19599337178945775
2025-01-02,684,Granville_Pullback,granville_pullback,trending,512.9,0.4357034795763978,-0.00041127047875404713,0.265172391461152,0.00012400077987913453,1.5470519862342458,68.95144838841298,0.03509456034315923,0.052641840514716674,0.052641840514716674
2025-01-02,706,Kline_Pattern,breakout,trending,513.41,0.512859304084717,0.0005765638308687608,-0.05496225854933445,0.00037582049434174675,0.7986412813253024,62.447257383963894,0.2212656551294445,0.013634327340731583,0.013634327340731583
2025-01-02,718,Kline_Pattern,breakout,trending,513.82,0.5748865355522028,0.0013015836182771034,-0.14752812047543884,0.0001473278580047165,0.5139117447761813,60.080645161290526,-0.02043517185006776,-0.14985792690048955,-0.14207309952902147
2025-01-02,809,Kline_Pattern,bollinger,trending,507.673,0.17976190476190654,-0.007451938509967748,0.1572627353761233,-3.07284413394448e-05,1.0779645855780764,64.43815890974506,-0.3059055730755816,-0.21135652280109027,-0.1865373971040419
2025-01-02,862,Granville_Pullback,granville_pullback,trending,508.45,0.25091575091575136,-0.004900115708800361,0.03250108503855009,0.0004921821221360034,1.0070046421393162,66.72777268560895,0.08850427770675359,0.05723276625036815,0.00786704690727121
2025-01-03,578,Kline_Pattern,breakout,neutral,515.0,0.9902912621359309,0.0014762299834223849,0.2107777669084751,0.0,1.0,50.0,0.23106796116505912,-0.015533980582532218,0.05825242718445719
2025-01-03,604,Kline_Pattern,breakout,neutral,516.37,0.9393939393939318,0.0025520110804030066,0.12965129275244575,-0.0003888684470434856,1.0436077779879953,57.228387850467406,-0.08714681333153465,-0.34084086991885487,-0.48414896295292137
2025-01-03,634,EMA_Cross,ema,trending,514.78,0.5357142857142799,-0.00012339597491331655,0.2785712385484113,-0.00041095225144719755,0.844155581284258,78.96341463414724,-0.01165546447024854,0.09907144799720094,0.00194257741170809
2025-01-03,656,Kline_Pattern,breakout,trending,515.2,0.6357142857142961,0.0006201531555838503,-0.09117103114589975,9.675854037243495e-05,1.3610472876381958,46.56549520766921,-0.0009704968944090551,-0.027950310559007267,0.006017080745331729
2025-01-03,674,Kline_Pattern,breakout,trending,515.01,0.5904761904761884,0.0002095398985259173,-0.11297915164732464,-0.00010019222927711625,0.9374754875045103,44.62778204144334,0.06601813557018929,0.14562824022834508,0.39610881342109155
2025-01-03,686,VWAP_Breakout,vwap,trending,516.007,0.8278571428571281,0.002092194043115309,0.2049575143081519,0.00011075431147247755,1.5069358194939286,74.37735849056571,0.0870143234491139,0.24670207962295562,0.31646857503871817
2025-01-03,702,VWAP_Breakout,vwap,trending,517.551,0.9883858267716598,0.0047259331499073486,0.06006512106293527,0.0009260923078111461,1.4195166941140778,77.0338983050847,0.003671135791449626,0.04038249370592392,-0.009854101334949513
2025-01-03,717,Kline_Pattern,opening_range,trending,517.67,0.9450266593123575,0.00454853794193882,-0.1401476474208463,0.0003073386520371673,3.7747417177592015,51.62074554294809,-0.03283945370602104,-0.0046361581702630845,-0.07147410512488739
2025-01-03,780,VWAP_Breakout,vwap,trending,517.33,0.8825151682294538,0.0032543774037578433,0.035011481668895034,0.00013405369879935847,1.6486456240574259,64.07129455910072,0.007732008582522494,0.027062030038850705,0.09916301007092569
2025-01-03,798,Granville_Pullback,granville_pullback,trending,517.72,0.9542195256480934,0.003897939782442351,0.04319038910599021,7.793788148053607e-05,0.9099941776573931,81.7567567567387,-0.005794638028272563,0.07339874835818501,0.18349687089545155
2025-01-03,810,Kline_Pattern,opening_range,trending,518.33,0.9965635738831646,0.004954018413921407,0.1138008212742061,0.0003138926938436373,1.7374779895046983,81.88775510203652,0.020257364999113403,0.07119016842550392,0.04244400285530716
2025-01-03,839,Kline_Pattern,opening_range,trending,518.44,0.922860712054979,0.004680484696026816,-0.09927501816710993,7.156083635523774e-05,3.569890657322582,31.557377049185263,0.0655813594629886,0.10801635676258495,0.15430908108941332
2025-01-03,853,Granville_Pullback,granville_pullback,trending,519.16,0.9954954954954826,0.005881741750782469,0.034552664860221016,0.00019743431697350264,1.0879525411160254,90.00000000000631,-0.011557130749662038,0.001926188458277006,0.016372601895376454
2025-01-03,869,Kline_Pattern,breakout,trending,519.133,0.9716009417304323,0.005577452688550418,-0.054443733648153664,3.814051505111794e-05,0.7132269197090318,54.732041049034585,0.020418659572786654,0.09573654535542091,0.04006680368999273
2025-01-06,590,VWAP_Breakout,vwap,trending,525.83,0.7364620938628487,0.0012498528307513083,0.10830996546856497,0.0,1.5125789563814656,60.387811634348665,0.1331228724112226,0.03613335108303841,-0.06275792556530455
2025-01-06,609,Kline_Pattern,breakout,trending,526.26,0.8316498316498332,0.0015982651275866706,-0.0799342582837691,-8.987952722979167e-05,0.6526804674603348,44.552058111380155,0.1105917227226074,0.14821571086534654,0.2280241705620882
2025-01-06,621,Kline_Pattern,opening_range,trending,526.99,0.9495548961424455,0.002502260305914683,0.11405239534552114,0.0004960245924969744,3.2701370658033744,66.19268717353367,0.04933679955976221,0.00834930454087985,0.04933679955976221
2025-01-06,641,Kline_Pattern,breakout,trending,527.25,0.8894601542416577,0.0023359093297766944,-0.10179350623548072,5.9933617828188034e-05,2.1598929266249165,47.32142857142771,0.07017543859649208,0.007586533902316476,0.018966334755812754
2025-01-06,666,Kline_Pattern,breakout,trending,527.66,0.9662921348314629,0.0026867167979078947,0.013421779018352287,3.3639085775104915e-05,1.3266897640125268,62.03703703703743,0.005685479285920177,-0.03221771595344712,-0.07770155024067926
2025-01-06,680,Kline_Pattern,breakout,trending,527.71,0.9514563106796282,0.0026014367972023145,-0.05019432260119465,2.5771730685408132e-05,0.6848611623805422,51.26903553299656,-0.09285402967539161,-0.016107331678390853,-0.08337912868811553
2025-01-06,693,Kline_Pattern,opening_range,trending,527.525,0.9065533980582547,0.002131883003000299,0.04421827076837702,-1.3743424482465813e-05,2.4302631341523226,52.36703682057309,-0.03317378323301351,-0.07298232311264698,-0.07866925738115987
2025-01-06,705,Kline_Pattern,opening_range,trending,527.065,0.7949029126213805,0.0011799120187752983,-0.07714366936609672,-5.473708176417332e-05,1.8757942895873931,23.45679012346072,-0.022198400576793276,-0.03130543671085678,-0.044586531073020144
2025-01-06,718,Kline_Pattern,breakout,trending,527.15,0.8155339805825267,0.0012975860906933,0.03228065150913753,-0.0001527079578868047,0.6684369824681629,51.6055045871567,-0.06070378450155295,-0.0018969932656721815,-0.13658351512852648
2025-01-07,584,Kline_Pattern,breakout,neutral,525.02,0.6515151515151372,0.0006562019727494989,0.050894867062587834,0.0,1.0,42.44851258581233,-0.03809378690334307,-0.04495066854595825,-0.7599710487219552
2025-01-07,606,RSI_Reversal,rsi_divergence,neutral,521.16,0.0676809050126732,-0.005341555003334201,-0.5879736090134418,-0.0016016194642720048,0.7890376999123258,17.337052260716646,-0.19955483920484374,-0.2091488218589144,0.11320899531814259
2025-01-07,626,Kline_Pattern,bollinger,trending,521.75,0.3783382789317435,-0.0019724138144122353,0.6374100004889474,-0.00017489218974572448,1.0422809317260149,58.450704225352446,-0.530905606133202,-0.5941542884523283,-0.9161475802587394
2025-01-07,640,RSI_Reversal,rsi_divergence,neutral,516.82,0.015118790496770892,-0.009611667318657726,-0.4835861825044001,-0.0010697147943189529,0.9159322785546051,1.9493177387939937,0.09094075306681505,0.13544367478037456,0.5862776208351016
2025-01-07,688,Kline_Pattern,kline_pattern,neutral,520.31,0.4237461617195441,-0.0008450763108263669,0.1870672903861239,0.00021122023409150784,1.3240366021411056,73.47972972973011,-0.1748957352347578,-0.2978993292460177,-0.2978993292460177
2025-01-07,713,RSI_Reversal,rsi_divergence,neutral,517.52,0.1381780962128976,-0.00581004348341359,-0.32830370256110925,-0.0007019052403769516,0.6146542313123828,24.189526184538707,-0.1159375483073162,-0.0589349203895405,-0.019322924717889694
2025-01-07,780,Granville_Pullback,granville_pullback,trending,517.38,0.14910536779323968,-0.004673783498009457,0.2848856089179057,3.005527851839711e-05,1.2328084606345475,75.74468085106062,0.02899223008233354,0.16815493447756089,0.20101279523753596
2025-01-07,806,Granville_Pullback,granville_pullback,trending,518.94,0.30417495029821484,-0.001500949000830366,0.023359146892628635,0.0005405249161754241,1.0364527309668938,71.54696132596854,-0.10598527768144067,-0.18691948972906833,-0.3464755077658307
2025-01-07,831,Chan_First_Buy,chan_first_buy,neutral,517.34,0.14512922465209024,-0.004391815440613242,-0.04167222083683397,-0.0006598175281247033,0.35978716815404976,37.517831669042785,-0.08118452081804475,0.019329647813821228,0.08910967642169806
2025-01-07,848,EMA_Cross,ema,trending,517.7,0.18091451292246913,-0.0035396870863315874,0.15142551086025696,8.489472667567175e-05,0.48840475524847904,62.51251251251079,0.026076878501060632,-0.0656751014100892,-0.03476917133476215
2025-01-08,589,Kline_Pattern,breakout,neutral,515.41,0.8311111111111131,0.0013223814466329694,0.12156548611089438,0.0,1.519587613140721,51.87055742611246,-0.23670475931780788,-0.11835237965891499,-0.07954832075434473
2025-01-08,602,Kline_Pattern,breakout,neutral,515.97,0.9624060150375866,0.002417166657174347,0.24233631753806034,0.0004883035835416115,1.2268873601133574,59.55823931352292,-0.11628583057154926,-0.44576235052426844,-0.622129193557772
2025-01-08,635,Kline_Pattern,breakout,trending,514.59,0.5942720763723256,0.0004707985638684501,0.28710742905517983,0.0003828290483686094,1.5451826391048167,68.50220264317173,-0.045667424551587406,-0.1418605103091817,0.049554013875122996
2025-01-08,649,EMA_Cross,ema,trending,514.12,0.48210023866348695,-0.00044629027004956394,-0.07243221881031456,8.694468217587674e-05,0.4353790013919647,42.56329113923973,0.149770481599623,0.18672683420213887,0.011670427137622624
2025-01-08,670,Kline_Pattern,breakout,trending,514.78,0.6396181384248181,0.0008010982837615172,-0.07573521008258063,1.0198531411566853e-05,1.0773172592305198,50.454170107349455,-0.09130113835036857,0.058277322351308954,0.06410505458643323
2025-01-08,690,Kline_Pattern,breakout,trending,515.11,0.7183770883054972,0.0013574266284160355,-0.029429059161290738,0.00034138339383836893,0.6680592021397933,58.823529411763026,0.034943992545271876,0.18248529440312572,0.15336530061539547
2025-01-08,702,VWAP_Breakout,vwap,trending,516.53,0.9966254218222752,0.003918296823578454,0.2208086229008419,0.0006117747275084065,1.4107815749224408,83.03249097472543,-0.04259191140882955,-0.1219677463070868,-0.26329545234546176
2025-01-08,782,Kline_Pattern,kline_pattern,neutral,514.23,0.6099999999999984,0.00023566851742491674,0.3349850451778825,0.0007559846761176109,5.275497250413495,73.94540942928136,-0.01944655115415723,0.07525815296656041,0.13029189273281586
2025-01-08,796,Kline_Pattern,breakout,trending,514.96,0.7316666666666669,0.0016255202880789456,0.05662465364487668,0.0009463841851791954,0.9332591352493897,62.06212822207447,-0.021360882398635553,0.17088705918906233,0.12039770079229542
2025-01-08,808,VWAP_Breakout,vwap,trending,516.02,0.9083333333333228,0.0034719023172670367,0.08389234827002023,0.0007276849734508389,1.4196831672813668,83.7378640776686,-0.15503275066856992,-0.04650982520057538,-0.1794504088988665
2025-01-08,827,VWAP_Breakout,vwap,trending,514.847,0.7128333333333244,0.0010890674579582026,-0.2128509389729013,-0.0001340203982930074,1.5648770004221515,43.15093646713143,-0.13149537629626296,-0.12761072707035787,0.04331383886864836
2025-01-08,845,Kline_Pattern,breakout,trending,514.54,0.6616666666666555,0.0005157850802675032,0.08381529383961772,-0.0006296886539434624,2.120653473073579,50.93167701863263,0.24487892097795916,0.08667936409220399,0.2060092509814707
2025-01-08,858,Kline_Pattern,breakout,trending,515.57,0.8333333333333349,0.002452872469422445,0.12306214855540859,0.0005802315883392248,0.5297789094522419,66.25927542557888,0.07176523071551962,0.23857090210832754,-0.09116123901701559
2025-01-08,870,VWAP_Breakout,vwap,trending,515.87,0.8346456692913449,0.0029003708598831423,0.11263360229775388,0.00044827185143508653,2.2618134223947286,60.482654600302595,-0.07560044197181197,-0.20353965146256897,-0.19384728710721694
2025-01-10,585,Kline_Pattern,breakout,neutral,510.131,0.524918032786883,0.00042188394837971944,0.0017776107367512006,0.0,1.0,49.37645318114536,-0.4314578020155539,-0.49124636612947886,-0.8666401375332987
2025-01-10,607,RSI_Reversal,rsi_divergence,neutral,504.715,0.00348381477718114,-0.006843494777234497,-0.4088310539730762,-0.0018406427389715593,0.8136112380705027,21.783599497577455,-0.010897239035881632,0.07628067325125026,0.4071604767046763
2025-01-10,633,VWAP_Breakout,vwap,trending,508.0,0.5326370757180158,0.0012254458049191137,0.4788394749217589,0.0015444881889759535,1.6721801532262468,74.77824913227872,0.07480314960629832,0.041338582677161326,-0.12755905511811508
2025-01-10,647,Kline_Pattern,breakout,trending,509.45,0.721932114882506,0.00379538296684639,0.0867966159331306,0.0008901756796546794,1.4779653183643209,68.55168884339821,-0.3827657277456058,-0.5201688095004372,-0.7459024438119564
2025-01-10,699,RSI_Reversal,rsi_divergence,neutral,504.57,0.08485639686683812,-0.005290234463901148,-0.13411577715328316,-0.0003498028023862551,0.8309135004042038,22.78610354223497,0.32106546168024347,0.164496501971973,-0.013873198961490613
2025-01-10,786,Kline_Pattern,breakout,trending,507.799,0.5063968668407283,0.0017676135563895665,-0.08566360525260452,0.00023375390656593266,1.0312785787208385,65.5841417123569,0.18924810801124317,0.06518327133373979,0.3526986071260473
2025-01-10,798,VWAP_Breakout,vwap,trending,508.32,0.5744125326370751,0.00266255579503693,-0.10992800036573802,0.00037673119294936086,4.802030070313617,69.94359387590694,0.22820270695625297,0.28328611898016953,0.27344979540446696
2025-01-10,817,Kline_Pattern,breakout,trending,510.12,0.8093994778067904,0.005996670941371798,0.0031462417600748305,0.0007336509056695119,0.674766792909819,63.256006628003725,-0.07253195326589912,-0.11193444679683728,0.18231004469536713
2025-01-10,829,Kline_Pattern,breakout,trending,510.35,0.8394255874673673,0.006318541505324335,-0.09512605423012821,9.513079259327411e-05,2.1627168880903356,59.61538461538436,-0.017634956402475133,0.12050553541686142,-0.38209072205350164
2025-01-10,842,VWAP_Breakout,vwap,trending,510.26,0.8276762402088774,0.005881574096026012,-0.05830909042870447,0.0003843138791989537,1.405656750132167,59.1445023306824,-0.2528122917728146,-0.2959275663387275,-0.40371575275349864
2025-01-10,863,Chan_First_Buy,chan_first_buy,neutral,508.4,0.5848563968668381,0.002070844886186289,-0.0551094491766958,-0.001028914240755198,0.3048793868471756,50.0,0.16915814319433786,0.07081038552321275,0.033438237608185664
2025-01-13,594,Kline_Pattern,kline_pattern,neutral,502.315,0.8745819397993315,0.0028520337462566315,0.36189274356213424,0.00023730129500420022,1.1601240247090818,75.82186989974298,-0.033843305495558744,-0.03583408817176609,-0.17419348416830077
2025-01-13,606,Kline_Pattern,kline_pattern,neutral,503.25,0.9726027397260214,0.004102839026273685,0.15730227281326226,0.0007344262295081793,1.1375718999330413,72.71573604060941,-0.2921013412816746,-0.3550919026328818,-0.6000993541977112
2025-01-13,618,Kline_Pattern,breakout,trending,501.98,0.6129032258064551,0.0013377441002101417,-0.1917837526626619,-0.00045440057372800416,0.6711865351211352,48.08405438813387,-0.13147934180645146,-0.341647077572818,0.09562133949558974
2025-01-13,635,Kline_Pattern,breakout,trending,501.38,0.451612903225805,0.00024628548912017416,0.1451538402835647,-0.00016953209142761886,0.7396134115242263,41.77057356608434,0.21341098567952316,0.41246160596752635,0.23933942319198784
2025-01-13,648,Kline_Pattern,opening_range,trending,503.8,0.9785202863961874,0.004580354974335058,0.356273820898258,0.0015513100436678599,1.5629159862477398,84.8413936557468,-0.2322350138944057,-0.34537514886860043,-0.48431917427550575
2025-01-13,667,Chan_First_Buy,chan_first_buy,neutral,501.46,0.4104477611940267,-0.00029516563447859733,-0.3271324295052056,-0.0009283891038168697,1.0176154020872747,20.6619859578728,-0.02592430104095949,-0.09372631914808169,-0.04586607107246069
2025-01-13,695,Kline_Pattern,breakout,trending,502.13,0.56669776119403,0.0011096367129994223,0.22546132673979646,0.00011242108617275817,1.6713931625840162,68.06353497803339,-0.1075418716268736,0.023898193694860802,-0.22902435624240283
2025-01-13,780,Kline_Pattern,opening_range,trending,503.985,0.9315217391304356,0.004364646537506178,0.2022118081133144,0.00036022897506873347,1.8977543672671873,77.42782152231135,-0.046628371876149814,0.0704386043235337,-0.07440697639810709
2025-01-13,809,Kline_Pattern,breakout,trending,504.235,0.9567510548523241,0.004496248607207416,0.006044727320393961,-8.230289448358037e-05,1.5283731337231077,51.089588377724354,0.044622051226108045,0.028756433012381493,0.07635328765357242
2025-01-13,826,Granville_Pullback,granville_pullback,trending,504.318,0.9386178861788578,0.004498055947345237,-0.06542828342907998,0.00011798111509011,0.9969435353633185,52.571926765475,0.046002720505718166,-0.06305545310696498,-0.051158197803762975
2025-01-13,838,Kline_Pattern,breakout,trending,504.17,0.8888447007357388,0.004098835176290144,-0.07153955363396305,-0.0001648253565266846,0.9582977401568689,61.951219512194946,-0.05156990697581985,-0.0763631314834264,-0.1814864033956841
2025-01-13,854,Kline_Pattern,opening_range,trending,503.28,0.711871147345394,0.002223493675880082,-0.13541037743882314,-0.0003004291845492773,2.1929810570415387,29.608482871125588,-0.03775234461929696,0.04927674455572391,0.16889206803370346
2025-01-13,866,Kline_Pattern,breakout,trending,503.94,0.8431099622191315,0.0034702229363121687,0.1386240861823237,-0.00021947057189343317,1.1198832430147045,51.488095238095,0.041671627574707215,-0.02579672183196322,0.12104615628844974
2025-01-14,575,Kline_Pattern,breakout,neutral,509.135,0.9674556213017711,0.0015475836714499676,0.1980013944037561,0.0,1.0,50.0,0.06972610407848963,0.02258732949021558,-0.2877429365492404
2025-01-14,608,Kline_Pattern,breakout,trending,508.504,0.5761232349165696,0.00043366653260447266,0.357499405693695,-0.0005177933703568868,0.6251143058629224,66.74485274954404,0.06509289995751467,0.15063794975063374,-0.19842518446266194
2025-01-14,641,Chan_First_Buy,chan_first_buy,neutral,506.96,0.2703813656085817,-0.00236923594215064,-0.12600537534123746,-0.0012591723212877928,1.270928174541617,39.89898989898941,-0.07594287517752701,-0.13709168376203118,-0.3282310241439142
2025-01-14,783,Granville_Pullback,granville_pullback,trending,504.15,0.2609230769230775,-0.00390561196076433,0.033843332125625625,0.0002900922344537113,1.0897366730892744,60.99426386233259,0.04661311117723171,-0.006942378260432047,0.14678171179212718
2025-01-14,797,Granville_Pullback,granville_pullback,trending,504.705,0.3292307692307706,-0.00266319552258789,0.05332013843531336,0.00030483153525333415,1.2827589999344344,69.177608845889,0.004953388613157014,0.1365153901784253,0.22904468947206902
2025-01-14,833,VWAP_Breakout,vwap,trending,506.788,0.5856000000000047,0.0015041392831008048,-0.014164360082169258,0.0006785874961522751,1.7589907053767146,79.08847184986763,0.005327671531288589,-0.029203532838193595,-0.04696243794249263
2025-01-14,846,Kline_Pattern,breakout,trending,506.94,0.6043076923076954,0.0017229537756703265,-0.1542333308050451,0.00017201246695849388,1.5851637222523567,53.68063420158545,-0.06371562709590466,-0.031561920542869965,0.022685130390186034
2025-01-14,858,Kline_Pattern,breakout,trending,507.237,0.6408615384615447,0.002270071786900131,-0.0030307296657815785,-3.716211553976368e-05,1.4631469722259263,61.57540826128761,-0.043766523341167304,-0.10389620630987953,-0.03686639578737588
2025-01-15,580,Kline_Pattern,breakout,neutral,513.755,0.9642857142856998,0.001640068274235711,0.03972938283825189,0.0,1.0,50.0,0.06715263111795064,0.23260114256796527,0.3357631555897311
2025-01-15,600,Kline_Pattern,breakout,neutral,515.48,0.9781021897810145,0.00329241797064579,0.0010042446667689608,0.001068421665244032,1.0619166532154691,64.81481481481453,-0.009699697369455307,0.04132071079381652,0.16683479475440632
2025-01-15,616,Kline_Pattern,breakout,trending,516.14,0.9629629629629504,0.0036212145031680187,-0.07922415394929694,0.0006543767194945451,0.639507038275872,54.599567099567494,0.09106056496299982,0.017437129461005122,-0.13562211802997864
2025-01-15,636,VWAP_Breakout,vwap,trending,515.44,0.7566539923954446,0.0015186875431659592,-0.2866989202908212,-6.644808319092242e-05,1.4484459635345242,29.31916568280107,0.14162657147289778,0.06809715970821027,0.003880180040350343
2025-01-15,649,Kline_Pattern,opening_range,trending,515.37,0.7433460076045607,0.0011995698603871428,-0.17061805655535497,-0.00031763587325600806,1.8734722270800057,43.81625441696032,0.07761414129653982,-0.13970545433378492,-0.0814948483613635
2025-01-15,665,Kline_Pattern,breakout,trending,515.62,0.7908745247148264,0.001547776087312665,0.06962335965366317,-0.00024349327023750423,0.7486046138391398,55.59353635798621,-0.12218300298669474,-0.03684884217060133,-0.14254683681781422
